text,solution
"But the dwarf was enraged at his behaviour, and laid a fairy spell of ill-luck upon him; so that as he rode on the mountain pass became narrower and narrower, and at last the way was so straitened that he could not go to step forward: and when he thought to have turned his horse round and go back the way he came, he heard a loud laugh ringing round him, and found that the path was closed behind him, so that he was shut in all round.",anger
"He next tried to get off his horse and make his way on foot, but again the laugh rang in his ears, and he found himself unable to move a step, and thus he was forced to abide spellbound.",fear
"Meantime the old king was lingering on in daily hope of his son""s return, till at last the second son said, ""Father, I will go in search of the Water of Life.""",neutral
"For he thought to himself, ""My brother is surely dead, and the kingdom will fall to me if I find the water.""",joy
"The king was at first very unwilling to let him go, but at last yielded to his wish.",anger
"So he set out and followed the same road which his brother had done, and met with the same elf, who stopped him at the same spot in the mountains, saying, as before, ""Prince, prince, whither so fast?""",surprise
"Mind your own affairs, busybody! said the prince scornfully, and rode on.",anger
"But the dwarf put the same spell upon him as he put on his elder brother, and he, too, was at last obliged to take up his abode in the heart of the mountains.",neutral
"Thus it is with proud silly people, who think themselves above everyone else, and are too proud to ask or take advice.",neutral
"When the second prince had thus been gone a long time, the youngest son said he would go and search for the Water of Life, and trusted he should soon be able to make his father well again.",joy
"So he set out, and the dwarf met him too at the same spot in the valley, among the mountains, and said, ""Prince, whither so fast?""",neutral
"And the prince said, ""I am going in search of the Water of Life, because my father is ill, and like to die: can you help me?",surprise
"Pray be kind, and aid me if you can!""",joy
Do you know where it is to be found? asked the dwarf.,neutral
"No, said the prince, ""I do not.",neutral
"Pray tell me if you know.""",joy
"Then as you have spoken to me kindly, and are wise enough to seek for advice, I will tell you how and where to go.
29:29	N:N	N:F	The water you seek springs from a well in an enchanted castle; and, that you may be able to reach it in safety, I will give you an iron wand and two little loaves of bread; strike the iron door of the castle three times with the wand, and it will open: two hungry lions will be lying down inside gaping for their prey, but if you throw them the bread they will let you pass; then hasten on to the well, and take some of the Water of Life before the clock strikes twelve; for if you tarry longer the door will shut upon you for ever.",joy
"Then the prince thanked his little friend with the scarlet cloak for his friendly aid, and took the wand and the bread, and went travelling on and on, over sea and over land, till he came to his journey""s end, and found everything to be as the dwarf had told him.",neutral
"The door flew open at the third stroke of the wand, and when the lions were quieted he went on through the castle and came at length to a beautiful hall.",neutral
Around it he saw several knights sitting in a trance; then he pulled off their rings and put them on his own fingers.,neutral
"In another room he saw on a table a sword and a loaf of bread, which he also took.",neutral
"Further on he came to a room where a beautiful young lady sat upon a couch; and she welcomed him joyfully, and said, if he would set her free from the spell that bound her, the kingdom should be his, if he would come back in a year and marry her.",joy
"Then she told him that the well that held the Water of Life was in the palace gardens; and bade him make haste, and draw what he wanted before the clock struck twelve.",neutral
"He walked on; and as he walked through beautiful gardens he came to a delightful shady spot in which stood a couch; and he thought to himself, as he felt tired, that he would rest himself for a while, and gaze on the lovely scenes around him.",neutral
"So he laid himself down, and sleep fell upon him unawares, so that he did not wake up till the clock was striking a quarter to twelve.",neutral
"Then he sprang from the couch dreadfully frightened, ran to the well, filled a cup that was standing by him full of water, and hastened to get away in time.",fear
"Just as he was going out of the iron door it struck twelve, and the door fell so quickly upon him that it snapped off a piece of his heel.",neutral
"When he found himself safe, he was overjoyed to think that he had got the Water of Life; and as he was going on his way homewards, he passed by the little dwarf, who, when he saw the sword and the loaf, said, ""You have made a noble prize; with the sword you can at a blow slay whole armies, and the bread will never fail you.""",joy
"Then the prince thought to himself, ""I cannot go home to my father without my brothers""; so he said, ""My dear friend, cannot you tell me where my two brothers are, who set out in search of the Water of Life before me, and never came back?""",sadness
"I have shut them up by a charm between two mountains, said the dwarf, ""because they were proud and ill-behaved, and scorned to ask advice.""",anger
"The prince begged so hard for his brothers, that the dwarf at last set them free, though unwillingly, saying, ""Beware of them, for they have bad hearts.""",anger
"Their brother, however, was greatly rejoiced to see them, and told them all that had happened to him; how he had found the Water of Life, and had taken a cup full of it; and how he had set a beautiful princess free from a spell that bound her; and how she had engaged to wait a whole year, and then to marry him, and to give him the kingdom.",joy
"Then they all three rode on together, and on their way home came to a country that was laid waste by war and a dreadful famine, so that it was feared all must die for want.",sadness
"But the prince gave the king of the land the bread, and all his kingdom ate of it.",joy
"And he lent the king the wonderful sword, and he slew the enemy""s army with it; and thus the kingdom was once more in peace and plenty.",joy
In the same manner he befriended two other countries through which they passed on their way.,neutral
"When they came to the sea, they got into a ship and during their voyage the two eldest said to themselves, ""Our brother has got the water which we could not find, therefore our father will forsake us and give him the kingdom, which is our right""; so they were full of envy and revenge, and agreed together how they could ruin him.",anger
"Then they waited till he was fast asleep, and poured the Water of Life out of the cup, and took it for themselves, giving him bitter sea-water instead.",neutral
"When they came to their journey""s end, the youngest son brought his cup to the sick king, that he might drink and be healed.",neutral
"Scarcely, however, had he tasted the bitter sea-water when he became worse even than he was before; and then both the elder sons came in, and blamed the youngest for what they had done; and said that he wanted to poison their father, but that they had found the Water of Life, and had brought it with them.",neutral
"He no sooner began to drink of what they brought him, than he felt his sickness leave him, and was as strong and well as in his younger days.",joy
"Then they went to their brother, and laughed at him, and said, ""Well, brother, you found the Water of Life, did you?",disgust
You have had the trouble and we shall have the reward.,joy
"Pray, with all your cleverness, why did not you manage to keep your eyes open?",joy
"Next year one of us will take away your beautiful princess, if you do not take care.",joy
"You had better say nothing about this to our father, for he does not believe a word you say; and if you tell tales, you shall lose your life into the bargain: but be quiet, and we will let you off.""",neutral
"The old king was still very angry with his youngest son, and thought that he really meant to have taken away his life; so he called his court together, and asked what should be done, and all agreed that he ought to be put to death.",anger
"The prince knew nothing of what was going on, till one day, when the king""s chief huntsmen went a-hunting with him, and they were alone in the wood together, the huntsman looked so sorrowful that the prince said, ""My friend, what is the matter with you?""",sadness
"I cannot and dare not tell you, said he.",sadness
"But the prince begged very hard, and said, ""Only tell me what it is, and do not think I shall be angry, for I will forgive you.""",neutral
"Alas! said the huntsman; ""the king has ordered me to shoot you.""",sadness
"The prince started at this, and said, ""Let me live, and I will change dresses with you; you shall take my royal coat to show to my father, and do you give me your shabby one.""",fear
"With all my heart, said the huntsman; ""I am sure I shall be glad to save you, for I could not have shot you.""",joy
"Then he took the prince""s coat, and gave him the shabby one, and went away through the wood.",neutral
"Some time after, three grand embassies came to the old king""s court, with rich gifts of gold and precious stones for his youngest son; now all these were sent from the three kings to whom he had lent his sword and loaf of bread, in order to rid them of their enemy and feed their people.",neutral
"This touched the old king""s heart, and he thought his son might still be guiltless, and said to his court, ""O that my son were still alive! how it grieves me that I had him killed!""",sadness
"He is still alive, said the huntsman; ""and I am glad that I had pity on him, but let him go in peace, and brought home his royal coat.""",joy
"At this the king was overwhelmed with joy, and made it known thoughout all his kingdom, that if his son would come back to his court he would forgive him.",joy
"Meanwhile the princess was eagerly waiting till her deliverer should come back; and had a road made leading up to her palace all of shining gold; and told her courtiers that whoever came on horseback, and rode straight up to the gate upon it, was her true lover; and that they must let him in: but whoever rode on one side of it, they must be sure was not the right one; and that they must send him away at once.",neutral
"The time soon came, when the eldest brother thought that he would make haste to go to the princess, and say that he was the one who had set her free, and that he should have her for his wife, and the kingdom with her.",neutral
"As he came before the palace and saw the golden road, he stopped to look at it, and he thought to himself, ""It is a pity to ride upon this beautiful road""; so he turned aside and rode on the right-hand side of it.",surprise
"But when he came to the gate, the guards, who had seen the road he took, said to him, he could not be what he said he was, and must go about his business.",neutral
"The second prince set out soon afterwards on the same errand; and when he came to the golden road, and his horse had set one foot upon it, he stopped to look at it, and thought it very beautiful, and said to himself, ""What a pity it is that anything should tread here!""",surprise
Then he too turned aside and rode on the left side of it.,neutral
"But when he came to the gate the guards said he was not the true prince, and that he too must go away about his business; and away he went.",neutral
"Now when the full year was come round, the third brother left the forest in which he had lain hid for fear of his father""s anger, and set out in search of his betrothed bride.",neutral
"So he journeyed on, thinking of her all the way, and rode so quickly that he did not even see what the road was made of, but went with his horse straight over it; and as he came to the gate it flew open, and the princess welcomed him with joy, and said he was her deliverer, and should now be her husband and lord of the kingdom.",joy
"When the first joy at their meeting was over, the princess told him she had heard of his father having forgiven him, and of his wish to have him home again: so, before his wedding with the princess, he went to visit his father, taking her with him.",joy
"Then he told him everything; how his brothers had cheated and robbed him, and yet that he had borne all those wrongs for the love of his father.",joy
"And the old king was very angry, and wanted to punish his wicked sons; but they made their escape, and got into a ship and sailed away over the wide sea, and where they went to nobody knew and nobody cared.",anger
"And now the old king gathered together his court, and asked all his kingdom to come and celebrate the wedding of his son and the princess.",joy
"And young and old, noble and squire, gentle and simple, came at once on the summons; and among the rest came the friendly dwarf, with the sugarloaf hat, and a new scarlet cloak.",joy
"And the wedding was held, and the merry bells run.",joy
"And all the good people they danced and they sung, And feasted and frolick""d I can""t tell how long.",joy
A long time ago there lived a king who was famed for his wisdom through all the land.,neutral
"Nothing was hidden from him, and it seemed as if news of the most secret things was brought to him through the air.",neutral
"But he had a strange custom; every day after dinner, when the table was cleared, and no one else was present, a trusty servant had to bring him one more dish.",neutral
"It was covered, however, and even the servant did not know what was in it, neither did anyone know, for the king never took off the cover to eat of it until he was quite alone.",neutral
"This had gone on for a long time, when one day the servant, who took away the dish, was overcome with such curiosity that he could not help carrying the dish into his room.",surprise
"When he had carefully locked the door, he lifted up the cover, and saw a white snake lying on the dish.",neutral
"But when he saw it he could not deny himself the pleasure of tasting it, so he cut of a little bit and put it into his mouth.",joy
No sooner had it touched his tongue than he heard a strange whispering of little voices outside his window.,neutral
"He went and listened, and then noticed that it was the sparrows who were chattering together, and telling one another of all kinds of things which they had seen in the fields and woods.",neutral
Eating the snake had given him power of understanding the language of animals.,neutral
"Now it so happened that on this very day the queen lost her most beautiful ring, and suspicion of having stolen it fell upon this trusty servant, who was allowed to go everywhere.",neutral
"The king ordered the man to be brought before him, and threatened with angry words that unless he could before the morrow point out the thief, he himself should be looked upon as guilty and executed.",anger
In vain he declared his innocence; he was dismissed with no better answer.,sadness
In his trouble and fear he went down into the courtyard and took thought how to help himself out of his trouble.,fear
"Now some ducks were sitting together quietly by a brook and taking their rest; and, whilst they were making their feathers smooth with their bills, they were having a confidential conversation together.",neutral
The servant stood by and listened.,neutral
"They were telling one another of all the places where they had been waddling about all the morning, and what good food they had found; and one said in a pitiful tone: ""Something lies heavy on my stomach; as I was eating in haste I swallowed a ring which lay under the queen""s window.""",sadness
"The servant at once seized her by the neck, carried her to the kitchen, and said to the cook: ""Here is a fine duck; pray, kill her.""",neutral
"Yes, said the cook, and weighed her in his hand; ""she has spared no trouble to fatten herself, and has been waiting to be roasted long enough.""",neutral
"So he cut off her head, and as she was being dressed for the spit, the queen""s ring was found inside her.",neutral
"The servant could now easily prove his innocence; and the king, to make amends for the wrong, allowed him to ask a favour, and promised him the best place in the court that he could wish for.",neutral
"The servant refused everything, and only asked for a horse and some money for travelling, as he had a mind to see the world and go about a little.",neutral
"When his request was granted he set out on his way, and one day came to a pond, where he saw three fishes caught in the reeds and gasping for water.",sadness
"Now, though it is said that fishes are dumb, he heard them lamenting that they must perish so miserably, and, as he had a kind heart, he got off his horse and put the three prisoners back into the water.",sadness
"They leapt with delight, put out their heads, and cried to him: ""We will remember you and repay you for saving us!""",joy
"He rode on, and after a while it seemed to him that he heard a voice in the sand at his feet.",neutral
"He listened, and heard an ant-king complain: ""Why cannot folks, with their clumsy beasts, keep off our bodies?",sadness
"That stupid horse, with his heavy hoofs, has been treading down my people without mercy!""",neutral
"So he turned on to a side path and the ant-king cried out to him: ""We will remember you--one good turn deserves another!""",neutral
"The path led him into a wood, and there he saw two old ravens standing by their nest, and throwing out their young ones.",neutral
"Out with you, you idle, good-for-nothing creatures! cried they; ""we cannot find food for you any longer; you are big enough, and can provide for yourselves.""",neutral
"But the poor young ravens lay upon the ground, flapping their wings, and crying: ""Oh, what helpless chicks we are!",sadness
"We must shift for ourselves, and yet we cannot fly!",neutral
"What can we do, but lie here and starve?""",neutral
"So the good young fellow alighted and killed his horse with his sword, and gave it to them for food.",neutral
"Then they came hopping up to it, satisfied their hunger, and cried: ""We will remember you--one good turn deserves another!""",joy
"And now he had to use his own legs, and when he had walked a long way, he came to a large city.",neutral
"There was a great noise and crowd in the streets, and a man rode up on horseback, crying aloud: ""The king""s daughter wants a husband; but whoever seeks her hand must perform a hard task, and if he does not succeed he will forfeit his life.""",neutral
"Many had already made the attempt, but in vain; nevertheless when the youth saw the king""s daughter he was so overcome by her great beauty that he forgot all danger, went before the king, and declared himself a suitor.",joy
"So he was led out to the sea, and a gold ring was thrown into it, before his eyes; then the king ordered him to fetch this ring up from the bottom of the sea, and added: ""If you come up again without it you will be thrown in again and again until you perish amid the waves.""",neutral
"All the people grieved for the handsome youth; then they went away, leaving him alone by the sea.",sadness
"He stood on the shore and considered what he should do, when suddenly he saw three fishes come swimming towards him, and they were the very fishes whose lives he had saved.",neutral
"The one in the middle held a mussel in its mouth, which it laid on the shore at the youth""s feet, and when he had taken it up and opened it, there lay the gold ring in the shell.",neutral
Full of joy he took it to the king and expected that he would grant him the promised reward.,joy
"But when the proud princess perceived that he was not her equal in birth, she scorned him, and required him first to perform another task.",disgust
"She went down into the garden and strewed with her own hands ten sacksful of millet-seed on the grass; then she said: ""Tomorrow morning before sunrise these must be picked up, and not a single grain be wanting.""",neutral
"The youth sat down in the garden and considered how it might be possible to perform this task, but he could think of nothing, and there he sat sorrowfully awaiting the break of day, when he should be led to death.",sadness
"But as soon as the first rays of the sun shone into the garden he saw all the ten sacks standing side by side, quite full, and not a single grain was missing.",neutral
"The ant-king had come in the night with thousands and thousands of ants, and the grateful creatures had by great industry picked up all the millet-seed and gathered them into the sacks.",joy
"Presently the king""s daughter herself came down into the garden, and was amazed to see that the young man had done the task she had given him.",surprise
"But she could not yet conquer her proud heart, and said: ""Although he has performed both the tasks, he shall not be my husband until he had brought me an apple from the Tree of Life.""",neutral
"The youth did not know where the Tree of Life stood, but he set out, and would have gone on for ever, as long as his legs would carry him, though he had no hope of finding it.",neutral
"After he had wandered through three kingdoms, he came one evening to a wood, and lay down under a tree to sleep.",neutral
"But he heard a rustling in the branches, and a golden apple fell into his hand.",neutral
"At the same time three ravens flew down to him, perched themselves upon his knee, and said: ""We are the three young ravens whom you saved from starving; when we had grown big, and heard that you were seeking the Golden Apple, we flew over the sea to the end of the world, where the Tree of Life stands, and have brought you the apple.""",neutral
"The youth, full of joy, set out homewards, and took the Golden Apple to the king""s beautiful daughter, who had now no more excuses left to make.",joy
"They cut the Apple of Life in two and ate it together; and then her heart became full of love for him, and they lived in undisturbed happiness to a great age.",joy
"Once in summer-time the bear and the wolf were walking in the forest, and the bear heard a bird singing so beautifully that he said: ""Brother wolf, what bird is it that sings so well?""",neutral
"That is the King of birds, said the wolf, ""before whom we must bow down.""",neutral
In reality the bird was the willow-wren.,neutral
"IF thats the case,"" said the bear, ""I should very much like to see his royal palace; come, take me thither.""",neutral
"That is not done quite as you seem to think, said the wolf; ""you must wait until the Queen comes,"" Soon afterwards, the Queen arrived with some food in her beak, and the lord King came too, and they began to feed their young ones.",neutral
"The bear would have liked to go at once, but the wolf held him back by the sleeve, and said: ""No, you must wait until the lord and lady Queen have gone away again.""",anger
"So they took stock of the hole where the nest lay, and trotted away.",neutral
"The bear, however, could not rest until he had seen the royal palace, and when a short time had passed, went to it again.",anger
"The King and Queen had just flown out, so he peeped in and saw five or six young ones lying there.",neutral
"Is that the royal palace? cried the bear; ""it is a wretched palace, and you are not King""s children, you are disreputable children!""",anger
"When the young wrens heard that, they were frightfully angry, and screamed: ""No, that we are not!",anger
Our parents are honest people!,anger
"Bear, you will have to pay for that!""",anger
"The bear and the wolf grew uneasy, and turned back and went into their holes.",fear
"The young willow-wrens, however, continued to cry and scream, and when their parents again brought food they said: ""We will not so much as touch one fly""s leg, no, not if we were dying of hunger, until you have settled whether we are respectable children or not; the bear has been here and has insulted us!""",anger
"Then the old King said: ""Be easy, he shall be punished,"" and he at once flew with the Queen to the bear""s cave, and called in: ""Old Growler, why have you insulted my children?",anger
"You shall suffer for it--we will punish you by a bloody war.""",anger
"Thus war was announced to the Bear, and all four-footed animals were summoned to take part in it, oxen, asses, cows, deer, and every other animal the earth contained.",neutral
"And the willow-wren summoned everything which flew in the air, not only birds, large and small, but midges, and hornets, bees and flies had to come.",neutral
"When the time came for the war to begin, the willow-wren sent out spies to discover who was the enemy""s commander-in-chief.",neutral
"The gnat, who was the most crafty, flew into the forest where the enemy was assembled, and hid herself beneath a leaf of the tree where the password was to be announced.",neutral
"There stood the bear, and he called the fox before him and said: ""Fox, you are the most cunning of all animals, you shall be general and lead us.""",neutral
"Good, said the fox, ""but what signal shall we agree upon?""",neutral
"No one knew that, so the fox said: ""I have a fine long bushy tail, which almost looks like a plume of red feathers.",neutral
"When I lift my tail up quite high, all is going well, and you must charge; but if I let it hang down, run away as fast as you can.""",neutral
"When the gnat had heard that, she flew away again, and revealed everything, down to the minutest detail, to the willow-wren.",neutral
"When day broke, and the battle was to begin, all the four-footed animals came running up with such a noise that the earth trembled.",neutral
"The willow-wren with his army also came flying through the air with such a humming, and whirring, and swarming that every one was uneasy and afraid, and on both sides they advanced against each other.",fear
"But the willow-wren sent down the hornet, with orders to settle beneath the fox""s tail, and sting with all his might.",neutral
"When the fox felt the first string, he started so that he one leg, from pain, but he bore it, and still kept his tail high in the air; at the second sting, he was forced to put it down for a moment; at the third, he could hold out no longer, screamed, and put his tail between his legs.",anger
"When the animals saw that, they thought all was lost, and began to flee, each into his hole, and the birds had won the battle.",joy
"Then the King and Queen flew home to their children and cried: ""Children, rejoice, eat and drink to your heart""s content, we have won the battle!""",joy
"But the young wrens said: ""We will not eat yet, the bear must come to the nest, and beg for pardon and say that we are honourable children, before we will do that.""",anger
"Then the willow-wren flew to the bear""s hole and cried: ""Growler, you are to come to the nest to my children, and beg their pardon, or else every rib of your body shall be broken.""",anger
"So the bear crept thither in the greatest fear, and begged their pardon.",fear
"And now at last the young wrens were satisfied, and sat down together and ate and drank, and made merry till quite late into the night.",joy
"NEAR the shores of the great Belt, which is one of the straits that connect the Cattegat with the Baltic, stands an old mansion with thick red walls.
1:1	N:N	N:N	I know every stone of it, says the Wind.",neutral
"I saw it when it was part of the castle of Marck Stig on the promontory.
3:3	N:N	N:N	But the castle was obliged to be pulled down, and the stone was used again for the walls of a new mansion on another spot- the baronial residence of Borreby, which still stands near the coast.
4:4	N:N	N:N	I knew them well, those noble lords and ladies, the successive generations that dwelt there; and now I'm going to tell you of Waldemar Daa and his daughters.
5:5	N:N	N:N	How proud was his bearing, for he was of royal blood, and could boast of more noble deeds than merely hunting the stag and emptying the wine-cup.
6:6	N:N	N:N	His rule was despotic: 'It shall be,' he was accustomed to say.
7:7	N:N	N:N	His wife, in garments embroidered with gold, stepped proudly over the polished marble floors.
8:8	N:N	N:N	The tapestries were gorgeous, and the furniture of costly and artistic taste.
9:9	N:N	N:N	She had brought gold and plate with her into the house.
10:10	N:N	N:N	The cellars were full of wine.
11:11	N:N	N:N	Black, fiery horses, neighed in the stables.
12:12	N:N	N:N	There was a look of wealth about the house of Borreby at that time.
13:13	N:N	N:N	They had three children, daughters, fair and delicate maidens- Ida, Joanna, and Anna Dorothea; I have never forgotten their names.
14:14	N:N	N:N	They were a rich, noble family, born in affluence and nurtured in luxury.
15:15	N:N	N:N	Whir-r-r, whir-r-r!"" roared the Wind, and went on, ""I did not see in this house, as in other great houses, the high-born lady sitting among her women, turning the spinning-wheel.",neutral
"She could sweep the sounding chords of the guitar, and sing to the music, not always Danish melodies, but the songs of a strange land.",neutral
"It was 'Live and let live,' here.",neutral
"Stranger guests came from far and near, music sounded, goblets clashed, and I,"" said the Wind, ""was not able to drown the noise.",neutral
"Ostentation, pride, splendor, and display ruled, but not the fear of the Lord.",neutral
"It was on the evening of the first day of May, the Wind continued, ""I came from the west, and had seen the ships overpowered with the waves, when all on board persisted or were cast shipwrecked on the coast of Jutland.",neutral
"I had hurried across the heath and over Jutland's wood-girt eastern coast, and over the island of Funen, and then I drove across the great belt, sighing and moaning.",neutral
"At length I lay down to rest on the shores of Zeeland, near to the great house of Borreby, where the splendid forest of oaks still flourished.",neutral
The young men of the neighborhood were collecting branches and brushwood under the oak-trees.,neutral
"The largest and dryest they could find they carried into the village, and piled them up in a heap and set them on fire.",neutral
"Then the men and maidens danced, and sung in a circle round the blazing pile.",neutral
"I lay quite quiet,"" said the Wind, ""but I silently touched a branch which had been brought by one of the handsomest of the young men, and the wood blazed up brightly, blazed brighter than all the rest.",neutral
"Then he was chosen as the chief, and received the name of the Shepherd; and might choose his lamb from among the maidens.",neutral
There was greater mirth and rejoicing than I had ever heard in the halls of the rich baronial house.,neutral
"Then the noble lady drove by towards the baron's mansion with her three daughters, in a gilded carriage drawn by six horses.",neutral
"The daughters were young and beautiful- three charming blossoms- a rose, a lily, and a white hyacinth.",neutral
"The mother was a proud tulip, and never acknowledged the salutations of any of the men or maidens who paused in their sport to do her honor.",neutral
The gracious lady seemed like a flower that was rather stiff in the stalk.,neutral
"Rose, lily, and hyacinth- yes, I saw them all three.",neutral
"Whose little lambs will they one day become? thought I; their shepherd will be a gallant knight, perhaps a prince.",neutral
"The carriage rolled on, and the peasants resumed their dancing.",neutral
They drove about the summer through all the villages near.,neutral
"But one night, when I rose again, the high-born lady lay down to rise again no more; that thing came to her which comes to us all, in which there is nothing new.",neutral
Waldemar Daa remained for a time silent and thoughtful.,neutral
"'The loftiest tree may be bowed without being broken,' said a voice within him.",neutral
"His daughters wept; all the people in the mansion wiped their eyes, but Lady Daa had driven away, and I drove away too,"" said the Wind.",neutral
"Whir-r-r, whir-r-r-!
42:42	N:N	N:N	I returned again; I often returned and passed over the island of Funen and the shores of the Belt.",neutral
"Then I rested by Borreby, near the glorious wood, where the heron made his nest, the haunt of the wood-pigeons, the blue-birds, and the black stork.",neutral
"It was yet spring, some were sitting on their eggs, others had already hatched their young broods; but how they fluttered about and cried out when the axe sounded through the forest, blow upon blow!",neutral
The trees of the forest were doomed.,neutral
"Waldemar Daa wanted to build a noble ship, a man-of-war, a three-decker, which the king would be sure to buy; and these, the trees of the wood, the landmark of the seamen, the refuge of the birds, must be felled.",neutral
"The hawk started up and flew away, for its nest was destroyed; the heron and all the birds of the forest became homeless, and flew about in fear and anger.",neutral
I could well understand how they felt.,neutral
"Crows and ravens croaked, as if in scorn, while the trees were cracking and falling around them.",neutral
"Far in the interior of the wood, where a noisy swarm of laborers were working, stood Waldemar Daa and his three daughters, and all were laughing at the wild cries of the birds, excepting one, the youngest, Anna Dorothea, who felt grieved to the heart; and when they made preparations to fell a tree that was almost dead, and on whose naked branches the black stork had built her nest, she saw the poor little things stretching out their necks, and she begged for mercy for them, with the tears in her eyes.",sadness
"So the tree with the black stork's nest was left standing; the tree itself, however, was not worth much to speak of.",neutral
"Then there was a great deal of hewing and sawing, and at last the three-decker was built.",neutral
"The builder was a man of low origin, but possessing great pride; his eyes and forehead spoke of large intellect, and Waldemar Daa was fond of listening to him, and so was Waldemar's daughter Ida, the eldest, now about fifteen years old; and while he was building the ship for the father, he was building for himself a castle in the air, in which he and Ida were to live when they were married.",neutral
"This might have happened, indeed, if there had been a real castle, with stone walls, ramparts, and a moat.",neutral
"But in spite of his clever head, the builder was still but a poor, inferior bird; and how can a sparrow expect to be admitted into the society of peacocks?",neutral
"I passed on in my course, said the Wind, ""and he passed away also.",neutral
"He was not allowed to remain, and little Ida got over it, because she was obliged to do so.",neutral
"Proud, black horses, worth looking at, were neighing in the stable.",neutral
"And they were locked up; for the admiral, who had been sent by the king to inspect the new ship, and make arrangements for its purchase, was loud in admiration of these beautiful horses.",neutral
"I heard it all,"" said the Wind, ""for I accompanied the gentlemen through the open door of the stable, and strewed stalks of straw, like bars of gold, at their feet.",neutral
"Waldemar Daa wanted gold, and the admiral wished for the proud black horses; therefore he praised them so much.",neutral
"But the hint was not taken, and consequently the ship was not bought.",neutral
"It remained on the shore covered with boards,- a Noah's ark that never got to the water- Whir-r-r-r- and that was a pity.",neutral
"In the winter, when the fields were covered with snow, and the water filled with large blocks of ice which I had blown up to the coast, continued the Wind, ""great flocks of crows and ravens, dark and black as they usually are, came and alighted on the lonely, deserted ship.",neutral
"Then they croaked in harsh accents of the forest that now existed no more, of the many pretty birds' nests destroyed and the little ones left without a home; and all for the sake of that great bit of lumber, that proud ship, that never sailed forth.",neutral
"I made the snowflakes whirl till the snow lay like a great lake round the ship, and drifted over it.",neutral
"I let it hear my voice, that it might know what the storm has to say.",neutral
Certainly I did my part towards teaching it seamanship.,neutral
"That winter passed away, and another winter and summer both passed, as they are still passing away, even as I pass away.
70:70	N:N	N:N	The snow drifts onwards, the apple-blossoms are scattered, the leaves fall,- everything passes away, and men are passing away too.
71:71	N:N	N:N	But the great man's daughters are still young, and little Ida is a rose as fair to look upon as on the day when the shipbuilder first saw her.
72:72	N:N	N:N	I often tumbled her long, brown hair, while she stood in the garden by the apple-tree, musing, and not heeding how I strewed the blossoms on her hair, and dishevelled it; or sometimes, while she stood gazing at the red sun and the golden sky through the opening branches of the dark, thick foliage of the garden trees.
73:73	N:N	N:N	Her sister Joanna was bright and slender as a lily; she had a tall and lofty carriage and figure, though, like her mother, rather stiff in back.
74:74	N:N	N:N	She was very fond of walking through the great hall, where hung the portraits of her ancestors.
75:75	N:N	N:N	The women were represented in dresses of velvet and silk, with tiny little hats, embroidered with pearls, on their braided hair.
76:76	N:N	N:N	They were all handsome women.
77:77	N:N	N:N	The gentlemen appeared clad in steel, or in rich cloaks lined with squirrel's fur; they wore little ruffs, and swords at their sides.
78:78	N:N	N:N	Where would Joanna's place be on that wall some day? and how would he look,- her noble lord and husband?
79:79	N:N	N:N	This is what she thought of, and often spoke of in a low voice to herself.
80:80	N:N	N:N	I heard it as I swept into the long hall, and turned round to come out again.
81:81	N:N	N:N	Anna Dorothea, the pale hyacinth, a child of fourteen, was quiet and thoughtful; her large, deep, blue eyes had a dreamy look, but a childlike smile still played round her mouth.
82:82	N:N	N:N	I was not able to blow it away, neither did I wish to do so.
83:83	N:N	N:N	We have met in the garden, in the hollow lane, in the field and meadow, where she gathered herbs and flowers which she knew would be useful to her father in preparing the drugs and mixtures he was always concocting.
84:84	N:N	N:N	Waldemar Daa was arrogant and proud, but he was also a learned man, and knew a great deal.
85:85	N:N	N:N	It was no secret, and many opinions were expressed on what he did.
86:86	N:N	N:N	In his fireplace there was a fire, even in summer time.
87:87	N:N	N:N	He would lock himself in his room, and for days the fire would be kept burning; but he did not talk much of what he was doing.
88:88	N:N	N:N	The secret powers of nature are generally discovered in solitude, and did he not soon expect to find out the art of making the greatest of all good things- the art of making gold?
89:89	N:N	N:N	So he fondly hoped; therefore the chimney smoked and the fire crackled so constantly.
90:90	N:N	N:N	Yes, I was there too, said the Wind.",neutral
"'Leave it alone,' I sang down the chimney; 'leave it alone, it will all end in smoke, air, coals, and ashes, and you will burn your fingers.'
92:92	D:N	D:-	But Waldemar Daa did not leave it alone, and all he possessed vanished like smoke blown by me.
93:93	N:N	N:-	The splendid black horses, where are they?
94:94	N:N	N:-	What became of the cows in the field, the old gold and silver vessels in cupboards and chests, and even the house and home itself?
95:95	N:N	N:-	It was easy to melt all these away in the gold-making crucible, and yet obtain no gold.
96:96	N:N	N:-	And so it was.
97:97	N:N	S:-	Empty are the barns and store-rooms, the cellars and cupboards; the servants decreased in number, and the mice multiplied.
98:98	N:N	S:-	First one window became broken, and then another, so that I could get in at other places besides the door.
99:99	D:N	D:N	'Where the chimney smokes, the meal is being cooked,' says the proverb; but here a chimney smoked that devoured all the meals for the sake of gold.
100:100	N:N	S:N	I blew round the courtyard, said the Wind, ""like a watchman blowing his home, but no watchman was there.",neutral
"I twirled the weather-cock round on the summit of the tower, and it creaked like the snoring of a warder, but no warder was there; nothing but mice and rats.",neutral
Poverty laid the table-cloth; poverty sat in the wardrobe and in the larder.,neutral
