text,solution
"fine. okay, enjoy concert.",4
"anyway, name allan we’ve going three years.",6
first client became party planner.,6
planning party girlfriend time.,6
oh well.,6
theta beta pi syracuse.,6
"oh. oh, that’s great!",0
really? like how?,5
"well y’know, would umm, repeat everything said, uh, we’d jump closets scare other, switch sugar salt they’d put salt cereal.",6
that’s good one.,0
yeah? like one?,5
"yeah, you’re funny.",0
i’m funny?,5
oh thank god!,0
"well hey, i’ve got ton these!",0
"umm, oh here—do want good one?",6
"umm, uh, take quarter, take quarter and, blacken edge.",6
right?,6
"say person, bet can’t roll quarter forehead chin without leaving face.",6
"it, they’re left big black pencil line right center face.",6
you?,6
"yeah, i-i-i-i’m funny ben, i’m stupid. okay?",0
chloe? hi..,6
taking watch?,1
took watch?,5
"i’m sorry, that.",1
"keep it, listen you, tell anyone us?",1
"oh no. feel isn’t really anybody’s business, y'know.",6
"oh, one thing. hoshi thinks ringside may affected concentration.",6
yeah. that-that problem.,6
"excuse me, doug? hey sports fan!!",0
bing! got numbers me?,0
still touch anyone high school?,6
"umm. well, there’s rachel, umm, think that’s it. bout you?",6
"oh yeah, still hang simmons zana, y'know.",6
see spindler lot.,6
"devane, kelly, run goldie time time.",6
"stick, brown, sulkov, mcguire, j.t., beardsley.",6
all?,6
"ehh, y'know high school, kinda lose touch. oh yeah! ran richard dorfman.",0
"ohh, he?",5
"good, simmons gave wedgie.",6
isn’t architect now?,6
"yeah, still wear underwear.",6
porsche guy took car back.,6
found keys clothes?,6
"no. no, uh, loved way feels everybody thinks porsche.",0
people think porsche you’re wearing clothes?,5
"hey, mon, dishes!",6
hey!,0
oh! it’s you. hi.,5
me?! you-you said could!,3
"i’m even getting married! okay, question science fiction writers!",6
can’t believe you’re picking me.,3
"hey,",6
i’m even… i’m even,6
"fine, y’know what, that’s it. on, joey, want best man.",3
yes! shame man.,0
hey-hey! stanley! hey-hey! leading man here! let's get work.,0
"umm, slight change plans. we've shut down.",1
wh-what?! why?!,5
"money thing, any.",1
kidding right?,5
no.,6
what?!,5
"it-it's probably temporary. we're hoping get money soon, could uh, hang out.",6
"uh, hang out?! long?",1
know.,6
week?,3
maybe two?,6
money turn up!,6
people always wanna invest movies!,6
"hey, rich ya?",6
no!,3
"eh, worth shot. look joey, let know staying, okay?",6
"hey pal, joey tribbiani?",6
yeah.,6
got left ya.,6
thanks. congratulations big break.,1
"rachel, muffins left?",6
"yeah, forget ones.",6
"oh, busy, that's ok, i'll get it. anybody else want one?",6
hey.,6
hey!,0
joan?,6
broke her.,6
"don’t tell me, big nostril thing?",5
"huge. sneezed, bats flew them.",4
"come on, huge.",6
"i'm tellin' you, leaned back; could see brain.",4
many perfectly fine women gonna reject superficial insignificant things?,5
"hold it, hold it.",6
gotta side chandler one.,6
"first moved city, went couple times girl, really hot, great kisser, biggest adam's apple.",4
made nuts.,4
me?,6
"got it. uh, joey, women adam's apples.",6
"guys messing me, right?",5
yeah.,6
"good one. second there, like, ""whoa.""",0
you’re coffee mugs numbers bottom?,5
"oh. that’s monica keep track. way one missing, like, ‘where’s number 27?!’",3
y'know what?,6
"come on, lydia, it.",6
push!,0
"push 'em out, push 'em out, harder, harder.",0
"push 'em out, push 'em out, way out!",0
"let's get ball really move, hey, hey, ho, ho.",0
"let's— just—yeah, right.",0
push!,0
push!,0
okay.,6
"ross, say elevator here?",6
"uhh, yes isn't. okay, go.",1
"okay, go left. left! left!",5
"okay, y'know what? left, left!",3
"oh okay, lift straight head!",3
straight head!,3
it!,0
it!,0
okay.,6
got it?,6
"oh, okay, get it.",6
"wait, look. look! i'm sorry, i've never even",2
howard's,6
"yes he's just, man.",6
"okay, fine, whatever. welcome building.",3
"ugh, believe guy!",4
yeah. really like glasses.,6
ohh!,5
what?,6
kicked! think baby kicked!,5
oh god!,5
"oh wait, oh no, elastic underwear busted.",6
oh god! overslept! supposed set half hour ago! gotta get here!,2
"oh wait, joey, can’t go like that! stink!",4
"look, know feel asleep could shower don’t time!",3
"they’re ten blocks away, run, make it.",6
you’re coming entire room! i’m chandler.,3
hi.,6
hi.,6
mind,6
"no, please.",6
"uh, for?",6
talk sleep.,6
"coincidence, listen sleep.",6
don’t give number?,6
previously friends.,6
don’t know exactly. it’s-it’s sorta like wrestling.,6
oh?!,5
"yeah, without costumes.",6
oh.,6
"it’s fake, it’s totally brutal.",6
"yeah, it’s two guys ring, rules are: “they’re",6
"like, bite, pull people’s hair stuff?",5
"yeah, anything goes, except ah, eye gouging fish hooking.",6
what’s fish hooking?,5
"huh, what’s fish hooking... thanks man, would really hard describe. taste?",6
"what? hands totally clean, gave duck bath.",6
"oh, bob, nothing compared you. bite lip keep screaming name.",1
"well, makes feel good.",0
awkward bumpy.,6
bumpy?,5
"well, maybe kind uh, new, cool style, familiar with.",6
uh maybe get used it.,6
"well really much time get used it, know mean?",0
coming through! oh! coming through! oh! hello! hi! no! right! coming through!,2
"oh well, it’s bad.",6
"yeah, damage pretty mostly contained bedrooms.",1
oh!,5
god!,5
"hey buddy, think borrow uniform thursday?",6
excuse me?,5
joey! he’s working! would look,3
"oh, bad it?",1
"oh, it’s bad. it’s really bad. thing isn’t burned ass.",1
how’s room rach?,6
everything’s ruined. bed. clothes. look favorite blue sweater.,1
isn’t mine?,6
fine! i’m sorry loss!,3
"uh, you’re gonna able live while, ladies place stay?",6
"wow! oh-okay, look pal,",0
"yes, stay us.",6
figured started fire mr. fireman?,6
there’s much pressure.,3
"mean offense, guys different.",6
don’t know you’d understand.,6
"yeah, none us deal pressure jobs.",6
"well phoebe, gotta something!",1
mean there’s way joey’s gonna make time.,2
i’m gonna go hotel see there’s weddings going on.,6
okay. oh don’t tell monica’s pregnant frown that.,6
okay.,6
"what’s guys fighting?! really room?! mean, silly!",3
"ross, handle this.",6
"well, apparently not, can’t stand watch two people care much hurt something silly.",1
"mean, enough silliness!",3
"well, don’t tell stop silly!",3
okay-okay!,3
"two good points, look i’ve known long time, i’ve never seen either one/millionth happy you’ve since you’ve got together.",1
really want throw away room?,1
silly.,0
"wh-what important, love silliness?",6
"well, fond silliness, also soft spot love.",6
love best medicine.,0
that’s laughter.,0
it?,6
don’t know.,6
"okay! right! now, chandler you-you wanna live monica, right?",6
"yeah, do.",6
"mon, wanna live chandler, don’t ya?",6
yes.,6
good! verbal contract binding state new york!,0
oh.,6
"don't. me, phoebe.",6
"well, i'm i'm surprised feel way.",6
"not? see, that's great!",5
"actually it's, quite, y'know, typical behaviour kind dysfunctional group dynamic.",6
"y'know, kind co-dependant, emotionally stunted, sitting stupid coffee house stupid big cups which, i'm sorry, might well nipples them, like 'oh, define me!",3
define me!,3
"love me, need love!",3
really done before?,5
yeah!,0
yeah!,0
yeah!,0
"take big, big swing.",6
"now, don’t hold back.",6
hey!,0
hey-hey-hey!,0
doing?,6
we’re celebrating joey got health insurance back.,0
"oh, right.",6
"yeah! sure! yep! oh, y'know what? heard shot right now, i'd throw body you.",0
oh yeah? well maybe take walk bad neighborhood.,0
okay!,0
bye!,6
bye!,6
cut ross! hate save life kick ass day!,3
"hey, joey, could pass cheese?",6
"listen uh, i’d prefer didn’t call joey.",6
"since don’t know anyone here, thought it’d cool try cool work nickname.",6
"hey, dragon! here’s tips monday tuesday.",6
there’s like-there’s like 300 bucks one!,5
"yeah, people get pretty generous around holidays. never hurts wear tight trousers.",6
could waiters gather around hear tonight’s specials?,6
"okay, first chilean sea bass prepared mango relish bag—why nobody writing down?",6
remember them.,6
gonna make fake specials make cook like night?,3
hey. guys kids played,6
always joanne.,6
"question. ah, ‘egg gellers!’ war cry neighbourhood?",6
ewww! oh! it’s mattress king!,4
don’t look honey. change channel! change channel!,4
"wait! wait! wanna see this. divorce him, half kingdom gonna mine.",0
wank!,3
"oh, cannot believe he’s using divorce sell mattresses.",3
know!,3
"four ninety-nine pillow top queen set, cares divorce, babies sell themselves.",3
i’m appalled way.,3
"it, didn’t you? couldn’t leave alone.",1
four percent. okay. tip there’s bug food.,4
"ross, tonight two getting along. oh, would see chiropractor, already.",3
"yeah, i’m gonna go doctor went school mini-mall.",4
"hey pheebs, doing?",6
"i’m, i’m freaking out!",2
monica kinda trusted something shouldn’t have!,2
"right, haven’t lived while, ask something.",6
monica still turn lights bedroom?,6
um. yeah.,6
"right, look, here’s bottom line ross, fixable, act fast, okay.",6
"so, i’ll invite brunch tomorrow make nice.",6
"look, honey, tried make nice, doesn’t work.",3
"okay, look, ross, realise father difficult, that’s got bigger man here.",6
"look sweetie, could bigger man, could biggest man, could big, huge, giant man, still wouldn’t make difference, except could pick father say ‘like me!",3
like tiny doctor!’,3
"okay, well can’t try one time ross? me? me?",1
"rachel one brunch gonna solve anything. gotta face it, okay we’re never gonna get along.",3
"okay, well gonna too, okay.",3
"already got mother father cannot stay room together, okay, don’t wanna separate room too!",3
"okay, okay, okay. i’ll get bagels.",6
"okay joey, y'know since returning stuff right audition gonna wear underwear?",6
"right, better show then.",6
"okay, missing something. ooh, know! umm, okay.",6
really? purse?,5
purse! shoulder bag.,3
looks like women's purse.,6
"joey, look. trust me, men wearing spring catalog. look. see look,",6
"see look,",6
exactly! unisex!,6
maybe need sex.,6
no! joey! u-n-i-sex.,0
"well, ain't gonna say that.",6
"so, um, told parents?",6
"no, it'll ok, they're pretty cool, brother's straight so...",6
go.,6
"know what, one question, um, figured sooner um, around, think would one who.",6
"no, um, i'm sorry, tell me, think either answer would make feel better.",1
love phoebe.,0
brother's straigh huh? seriously.,5
hey!,0
hi.,6
"came drop off…nothing. weekend kinda sucked, huh?",6
"yeah, did.",0
"so, guess over.",1
what?,6
"well, y'know, me, end sometime.",1
"why, exactly?",5
"weekend, fight.",1
chandler that's crazy!,5
give every time fight someone never anyone longer than—ohhh!,3
"so, over?",6
cute!,0
no.,0
"no, fight.",6
deal move on!,0
nothing freak about.,6
really? okay. great!,0
"ohh, welcome adult relationship!",0
we're relationship?,5
i'm afraid so.,6
okay.,6
hi!,0
like short hair better.,6
what? yeti—i mean danny?,6
tell little secret?,6
yeah!,0
want keep one.,6
"ohh, i'm gonna news!",0
what? honey.,6
"oh, am, side still hurts crashed yesterday.",6
"oh god, i’m sorry.",1
know.,6
ow!!,3
oh god!,5
"hey, guys! guess what?",0
got job river boat?,6
"y'know didn’t wear suit year hated it. well, guess what? you’re girlfriend anymore so...",3
"oh see, suit making point.",6
"you’re you’re own, you’re free look stupid like.",3
like right?,6
oh absolutely. like even colonel sanders. ross! ross! i’m kidding!,6
"yeah, come here!",6
what-what gonna tell us?,6
yeah. oh! invented cotton gin?!,6
"okay, good bye!",3
hey got one! got one!,0
hi!,0
hi.,6
"oh uh, down?",6
oh please. i-i hate ball buster it?,0
could press please?,6
sure! feel bad you. broke leg too.,1
oh yeah? how’d happen?,6
"well, it’s long story.",6
it’s kind embarrassing.,6
let’s say typographical error sex manual.,0
you?,6
car accident.,1
"oh, let guess idiot cell phone wasn’t paying attention?",6
"yeah. me. oh hey, that’s me. hey uh, take you’re visiting someone.",6
"uh-huh, yeah.",6
"well umm, sometime y’know maybe might want visit someone else",6
oh yeah! i-i would like that.,0
wait! what?! no!! elevator!! no!,3
"uh, gotta press button.",6
"oh did, still lamps.",6
"oh, factor room tax.",5
"oh dude, worry it, found unattended maid's car. we're way ahead game.",6
oh god.,5
what?,5
there's something new bowl.,5
"look, enough, walk away.",2
"no, want...i want pinecones!",0
there's forest right outside.,6
same.,6
"ok, go quick!",2
thank delightful stay.,0
"oh, maple candy!",0
"oh god, happened?",5
"oh. god, crazy chandler. spun me...off...the...bed!",0
wow! spinning sounds like fun.,0
"oh, wish. no, know trying ross's hug roll thing.",0
ross's what?,5
"know what, hugs kinda rolls away and... oh... my....god.",4
"whoops. oh, hey, need help that?",6
"yes!! yes! yes! yes!! that’s dad, that’s frank! yeah! i’m sorry i’m getting flingy.",5
"take easy--if want, there’s cookies counter, or, or--sangria! make sangria!",0
"no-no, sorry. cookies good, thanks.",6
oh.,6
"well, so, umm, anyway umm, i’ve been, i’ve looking father, umm, heard him, seen him?",6
"oh no, i-i’m sorry, guess lost track everybody high school.",1
"oh, okay. well, tell everything parents. everything.",6
"ohh, well. y'know always together, fact nickname three us.",6
"oh, what? it?",5
three losers.,1
"oh, poor lily.",1
"ohh, y'know i-i heard happened, must terrible you, losing mother way.",1
"yeah, no, great.",0
"well, alright, already tried feeding her, changing her, burping her, oh try one!",1
go back time listen phoebe!,3
"alright here’s something, says try holding baby close body swing rapidly side side.",6
ok.,6
worked!,5
oh oh stopped throw little bit.,1
"oh come on, gonna do, hours won’t stop crying.",1
"umm, rach, it, she.",6
"yeah, i’m sure.",6
"oh god, losing mind.",3
"yeah, kidding, proves good come sex ross!",3
"well, you’re not.",6
"oh, it’s easy mean, you’re married, get sex ever want!",4
"yeah can! don’t think don’t, do! mean time, betcha!",0
"monica. you’ve, you’ve done right?",5
"course have! think, i’m 30 year old virgin?",3
oh god! you’re 30 year old virgin!,5
"say louder, don’t think guy way back heard you!",4
"it’s like, haven’t opportunities.",3
"mean, y’know, i’m waiting perfect guy.",6
"i’m seeing guy roger, right?",6
"he’s perfect, umm, think maybe get with.",6
"y’know, give flower.",6
"oh god!! it!! honey, you’ve waited",5
y’know what? right?!,5
mean sex big deal!,3
shouldn’t rules restrictions!,3
"y’know, people able sleep ever want, whenever",6
rachel! i’m never gonna think it’s okay cheat husband!,3
oh know? virgin!,3
"push, push!",6
we're here!,0
been?,6
"long story, honey.",6
"right, carol, need keep pushing. need— excuse me, could this?",6
c'mon up.,6
behind brother's back?... exactly kind crazy thing hearing me.,3
"so, hear, hate me!",3
"i, ah, never said hate, careful that.",6
little birdie told something wanting rip arm throw me.,3
got 'hate' that?! taking big leap there...,2
"right, fine, fine, fine, fine, fine, we've got something little situation joey.",3
"so, idea: spending quality time together.",6
gonna do...,3
chandler!,3
"guess what, got audition!",0
"awww, one students got audition. i’m proud.",0
wondering would consider coaching it?,6
bet! what’s part?,0
"oh it’s great, it’s role",0
"hi! hi! hi. umm, anyone seen chandler?",6
thought you.,6
"he-he umm, we’re playing little game, y’know? hide seek.",6
"can’t ask us son, that’s cheating.",6
"you’re right, thanks keeping honest dad.",6
"well, better come here. can’t see bride wedding dress.",6
"recall got married, saw groom wedding dress.",0
"wedding, it’s bad luck then.",6
"honey, isn’t good luck.",6
oh god! monica!,5
"know! hey, how’s chandler doin’?",6
great. he’s great. don’t worry chandler.,6
yeah baby!,0
"i’m really glad guys okay but, keep thinking would happen if-if two actually hooked up.",6
"so, okay strip club, right?",6
"oh yeah, great. thanks you, hottest cocktail waitress quitting teach third grade!",3
can’t believe it! still hasn’t called.,3
"who, josh?",5
it’s joshua.,3
"what, doesn’t like josh?",5
"no, don’t.",4
"right, well i’m gonna put sweats back on.",6
oh no!,5
wait!,5
"okay, y’know what, right, right.",1
"really weren’t great guys, know why?",1
we’re girls.,6
"thank you, thanks.",0
"yeah, lost it.",1
"y’know, i’m gonna play anymore, would you, finish set?",6
"that? yeah! no, mean help.",5
"yeah, like could",6
what?,5
played bad purpose guys.,0
"okay, trying play bad whole time.",5
"yeah—no, last song.",6
"oh, thinking people game.",6
"oh yeah, who’s playing?",6
players.,6
somebody seems missing hostess.,6
"please, it’s relief is, is.",6
"right pheebs, stick plate!",6
oh.,6
whose it?,6
don’t want say.,6
"oh, come on! don’t care! come on! whose it?",0
diane keaton.,6
phoebe! come on! let’s go! come on! aren’t dressed yet?!,3
"i’m sorry, wrote best dance song wedding. check out.",6
"no, phoebe, i’ll tell what, get ready i’ll let play wedding.",6
really?!,5
oh that’s exciting!,0
thanks mon!,0
"oh mon, touch guitar i’ll pound little bit.",3
"fair enough, go get ready!",6
"i’ll get everybody else, finally start celebrating my— i’m sorry, uh apparently i’ve opened door past.",6
"best shoes, good me.",0
wear everyday.,0
"heel, holes toes.",0
don’t care people say.,0
"feet’s best friends, pals end.",0
i’m one hot chicky.,0
"though late one night, much light, i....",6
stepped something icky.,0
"sticky shoes, sticky shoes, always make smile. sticky shoes, sticky shoes, next time i’ll.... avoid the..... pillleeeee.",0
"god, it’s gonna weird like come home you’re here.",1
joey chan’s.,1
j c’s.,1
"""you wanna go joey chandler’s?""",6
"""can’t, there.""",6
"look, i’m gonna across hall, still stuff.",6
yeah won’t able like get middle night long talks feelings future.,1
that.,6
hi.,6
hey!,6
hi.,6
"i, told rachel gonna two us.",6
"oh yeah? well, how’d take it?",6
"really well. yeah. surprisingly well. yeah, didn’t cry. wasn’t angry sad.",6
"okay, need vacuum, it’s closet left-hand side. ah, garbage bags next refrigerator",6
"okay, okay, rachel’s gonna too, can’t ask stuff?",6
"yeah, okay, give try!",6
right! let’s it!,0
woo-hoo!!,0
"yeah, cheerie-o!",0
london baby!,0
hi!,0
hi!,0
monica? time it?,6
"uhh, 9.",6
dark out.,6
"well that's always sleep noon, silly! 9 looks like.",6
guess i'll get washed then. watch sunrise.,6
i'm,6
"know, too.",6
hey!,0
y'know went away whole weekend?,6
y'know we'd interruptions could naked entire time.,0
weekend? that's whole lotta naked.,5
"yeah, say conference say chef thing.",6
"ohh, i've always wanted go culinary fair jersey!",0
"okay, y'know though. let's go.",6
wait! joey?,6
"oh umm, there’s also book woman named wendy bagina. that?",6
sounds like two people really enjoying dewey decimal system.,6
i’m sorry!,2
didn’t bring,6
hey!,0
hi!,0
"oh know uh kash, really liked day. said thought charming.",6
okay i-i stop place first.,6
"tape game? every time ross, you’re",4
"no-no, i-i see apartment became available.",6
"oh, you’re switching apartments?",5
"it’s me, it’s rachel.",6
rachel apartment.,6
"yeah, baby comes she’s gonna want move.",6
is?,5
"yeah, didn’t expect live baby you?",5
guess didn’t really think it.,6
ezel! hey gunther! you’re ezel!,3
damnit!,3
look got! look got! look got! believe make little people?,5
little village people.,6
"okay, look one. favourite.",0
"oh, sweet!",0
know! phoebe gonna love dressing these!,0
"huh. except, phoebe’s gonna one gets dress them.",6
she’s gonna get keep babies.,1
oh god! throwing depressing baby shower ever!,1
wait minute!,5
"unless, give gifts use she’s done pregnant.",0
"like-like umm, regular coffee, tequila.",6
"oh, somebody get leather pants she’s always wanted!",0
"oh, she’s gonna love that!",0
okay two asking court annulment?,6
"yes honor, are, forms, filled out.",6
based petition seeking annulment grounds mr. geller mentally unstable.,6
"fine, i’m mentally unstable.",3
based fact mr. geller intravenous drug user.,6
what?!,5
"uh yes, heroin crack.",6
crack isn’t even intravenous drug!,3
"well, would know.",6
also says lied sexual preference marriage?,6
"oh, come on!",1
"ross, please, found magazines!",1
phoebe i'm alone doesn’t mean wanna walk around naked.,6
"mean, live alone, walk around naked.",6
uh-huh! think takes long answer door?,0
"know, lied! didn’t want think terrible mother! can’t even see baby!",1
"oh sure, come here! sure can! uh, look come look, it’s-it’s-it’s, it’s right.",6
"oh. oh, it’s beautiful. see now.",0
really?,6
"no, don’t see it!",3
"come on! come on! here, okay-okay, see this? tiny thing looks like peanut?",0
yeah.,6
sweetie that’s it.,0
"that’s it? well saw that! ohh-ohh-oh, thank you.",0
you’re welcome.,6
wow! can’t believe that’s baby.,5
"yeah, that’s baby.",0
gin.,6
"playing gin? y'know couple, could play game naked.",0
stop!,0
okay. right.,6
"okay, right, think you’re great, think you’re sweet, you’re smart, love you.",0
always guy peed me.,4
hey!,0
hey!,0
let tell chick scored last night! oh wait minute you!,0
"hey, check out, i’m slut!",0
"uh, want something tonight?",6
oh can’t. dr. roger coming again.,6
oh.,6
oh right!,5
right!,5
"you’re still seeing uh, he’s good guy.",1
"mean, remember time",1
okay?,6
"yeah! totally! totally, you?",0
"great! it’s amazing! mean, last time dr. roger came over,",0
bet can.,6
"y’know, don’t appointment, sure could use physical. sure you’re okay?",6
"oh yeah! yeah! don’t worry me, i’ll fine!",1
got clothes clean. that's important part.,6
"oh, guess. except everything looks like jammies now.",6
"whoa, i'm sorry. excuse me. cart.",3
"yeah, not? reason can't baby?",2
"oh, chandler, look. monica meant children. sure gonna fine.",6
"oh, oh, yeah, ok, thanks.",0
can't believe even think that.,5
guess worried to... come do... 'that'...,1
"what, parking lot taco bell, can't doctor's office?",3
"""wendy's!! """,3
"...and zana, let one rip!!",5
"look, enjoy talking people went high school with, ‘cause do, umm, maybe could talk something else?",4
"like you, don’t even know work?",5
yeah.,6
"yeah. well, think second fight going",3
hey.,6
hey!,6
"so, stole joke, stole money.",3
"well, going stick atm, think i’ll show sexy teller published writer.",6
"well, going know stole joke.",3
"oh, going do, follow there?",3
yeah!,3
"well, i’m going go anyway.",6
okay.,6
go.,6
"ah, gunther, can’t pay right i’m working, i’ve cut luxuries like uh, payin’ stuff.",6
"well, want, work here.",6
"uh, don’t know.",6
"ya see, it’s just, see regular soap opera y’know?",6
"go this, just… plus, i’d wait friends.",1
"okay, money’s good, plus get stare rachel much want.",6
what?!,5
flexible hours.,6
maybe could waiter. could use phone?,6
name.,6
"right, so, supposed call you?",6
"okay uh, now, temporarily, call me, clint.",6
way cool enough pull clint.,4
"okay, name cool enough pull off?",5
"umm, gene.",6
it’s clint. it’s clint!,3
"see later, gene.",6
"bye, gene.",6
it’s clint!,3
what’s gene?,5
welcome las vegas.,6
thank you! enjoy flight?,0
"yes, did. thank much, excellent.",0
hope nice flight.,6
"ohh, best!",0
"oh, larry.",6
"umm, health inspectors work commission?",6
"no, bribes.",6
okay laugh right?,0
come joey!!!,3
"rach, told everything knew last night!",3
"look, big deal, monica chandler it.",6
can't believe would say that!,1
sorry. monica chandler making love.,6
no! mean come on!,3
know.,6
romantic her?,0
know.,6
love?,0
know.,6
know anything.,3
"ohh, know one thing!",0
what?,0
right couch.,6
"excuse me, look, we've hour, lot people less sick friend gone in.",3
"mean, guy toe thing?",3
who's sleeping with?,6
"oh, c'mon dora, mad...",6
"know said things mean, mean still love other.",6
"y'know, feel like i've lost her.. ba-!",0
"see, molly, people understand acting discipline. takes lot hard work.",6
study?,6
"oh, go college.",6
"no, study acting?",6
molly... people study acting...,6
"molly, ah, mind giving us minute?",6
"sure, i'll go check emma.",6
thanx.,6
stable boy never get princess??,1
"think gonna do, sex right couch?",4
... leather sticks ass.,4
"know, fair.",3
makes think i'm gonna sleep blow off?,3
huh?,3
"can't guys open minds possibility actally like her, might want something real?",3
"look, truth is, felt way anyone since rachel, ok?",1
think could ever love again.,1
come on! joe!,0
"hi, molly here?",6
"yeah, come in. molly?",6
"hey! guys, tabatha. i'll see tomorrow.",6
"ok... well, uh, joey, guess problem.",6
"like favorite fairy tale come true! princess, stable boy lesbian!",0
"what’s cool is, character naples, right?",0
yeah.,6
whole family’s naples!,0
"oh that’s great! okay, well i’ve heard everything need hear. need uh, leslie",5
"joey, awkward part.",0
oh!,5
hey right!,5
problem.,6
totally understand.,6
need y’know make sure don’t horrible scars tattoos.,6
don’t worry. nothing hide.,6
"go, that’s me.",6
one hundred percent natural!,0
"tell ya, never happened before.",2
room’s available.,6
okay!,0
okay wait!,3
listen me!,3
listen me!,3
"since waiting four women, that’s four, one higher number centimeters dilated, come gone babies!",3
i’m next!,3
it’s turn!,3
it’s fair!,3
bring one woman baby i’m going sue you!,3
"hospital, i’m going sue you!",3
husband he’s lawyer!,3
uh rach,6
go get back case honey!,3
don’t think next patient far along.,6
"okay, well bring in.",6
oh….my….gawd!!!,5
"ross-ross-ross-ross! stay away guy, guy. one—dude! they’re huge!",2
don’t look bigger me!,6
"well, maybe that’s you’re closer you. look bigger are.",3
i’m going say hi lads. right?,6
right.,6
okay.,6
hi.,6
whoa! kinda liked it.,0
"okay, know do. i’ve got go red ross. y’know, red ross!",3
totally don’t know you’re talking about.,6
come on! time waiting line,3
y'know guys lot supportive wanted make denim furniture.,0
"no, pheebs, listen, decide this, we’ll supportive like crazy.",6
want think through.,6
"yeah, honey, maybe talk somebody who’s baby. like mom?",6
mom never gave birth. oh! birth mom did.,6
"umm, thank meeting me.",6
thank you. right.,6
"come, sit.",6
sit.,6
sit!,3
"umm, righty, get started just—i need state official record fact frank buffay.",6
lucky sixes....,6
"everybody, paolo. paolo, want meet friends. monica.",6
hi!,6
joey....,6
hi!,6
ross.,6
hi!,6
speak much english.,6
look that!,5
"so, um... paolo come from?",6
"oh... italy, think.",6
"no, mean tonight, building. suddenly. lives.",6
"well, cat... cat turned paolo's cat!",6
"that, funny....... rachel keeps touching him.",6
alright. looked building find kitty anywhere.,6
"oh, found him. paolo's cat.",6
ah! well! go! last know again! i'm guessing... since nobody told me... paolo.,0
"ah, paolo, phoebe.",6
betcha!,0
"okay, hell get that?!",5
"mom dad drove hospital get nose fixed, swam lake fished out.",6
cup mine!,3
"it’s not! want it, you’re gonna win it!",3
"right, dinner all?",1
why?,1
work szechwan dragon.,6
"really, really need get sleep, honey.",6
know do.,6
hi.,6
hi.,6
guess what?,6
published paper.,0
"oh, really, let see, let see.",0
"rach, look! oh, hi! strong ross skywalker come rescue me. is.",0
"know is, us getting ready prom.",6
oh.,6
what?! got us evicted!!,3
told go there!,3
well made rachel cry!,4
rachel always cries!,3
that’s true!,3
"joey, go suck him. mean suck like you’ve never sucked before!",6
"right! i’ll try! can’t, stay chandler get settled.",6
go!!,3
"right, right, right.",6
"mean i’ll check first, i’ll think he’ll cool it.",6
"so, he’s nice guy. really think mark doesn’t want anything exchange helping him?",0
"well, assume i’ll take showers him, y'know, that’s true job.",6
ya feelin’?,6
"well, apartment isn’t anymore, drank it.",6
where’d get too? lost opened presents.,6
yeah.,6
"yeah, ended storage room, alone.",6
woooo hoooo!!!,0
"ow, ‘woo-hooing,’ ‘woo-hooing.’",3
"why, happened?",5
"ah, fooled around joey’s sister. well, that’s worst part.",1
worse part?,6
can’t remember sister.,1
see men do! don’t tell men nice! men!!,3
what’s wrong you?,3
nothing!,3
"well, i-i got blinding pain stomach lifting weights before, uh passed uh, haven’t able stand since.",1
"um, don’t think it’s anything serious.",6
sounds like hernia. to—you-you—go doctor!,5
way!,3
"‘kay look, go doctor anything it’s gonna thing sticking stomach!",3
start working again?,4
damn 15s!,3
it’s trifle.,6
it’s got layers.,6
"first there’s layer ladyfingers, layer jam, custard, made scratch.",6
"[joey ross make impressed faces] raspberries, ladyfingers, beef sautéed peas onions, [joey ross look like something’s wrong.]",6
"little custard, bananas, put whipped cream top!",6
tastes like feet!,4
like it.,0
kidding?,5
anyone else think david copperfield cute?,6
"no, told me, thinks fox.",6
"welcome everybody, welcome amazing discoveries!",0
"oh, oh! again!",0
"guys, please watch right.",4
shhhh!,3
"folks, ever happened you.",6
"go refrigerator get nice glass milk, darn cartons flingin'-flangin' hard open.",6
"oh, said mike. aw! there's got better way!",3
kevin.,6
please turn off?,1
"noo way, kevin.",0
revolutionary new product guarantees never open milk cartons again. meet milk master 2000.,6
intrigued?,5
flingin'-flangin' right am!,0
"keep mind, he's never used product before, gonna see easy do.",6
go ahead.,6
works milk carton.,6
"wow, easy. now, milk everyday.",5
"well, might want tell sounds like wife gay.",6
not… she’s gay. oh god.,3
good day married people huh?,5
i’m sorry husband cheated you.,1
i’m sorry wife gay. guess women aren’t great either.,1
try telling wife that.,1
"hey ross, pass knife?",6
can't wait you!,0
i'll sneak soon ross picks ben.,6
i'll tell rachel i'm gonna laundry couple hours.,6
laundry. huh. new nickname?,0
"awww, y'know nickname is, mr. big",0
arghh!!,4
can’t believe i’m going lose job!,1
oh i’m sorry man! anything do?,1
yeah! help get mini-fridge past security guard.,6
"hey joey, want talk you.",6
yeah?,6
"oh, chandler, wayne.",6
"wayne, chandler.",6
"hi, ya?",6
"joey, joey, i-i-i’ll g-get job back help out.",6
help you?!,3
reason said.,6
need?,6
"i-i-i saw stage talking beautiful woman, y’know sarah?",6
what?,5
love machine.,6
"ross, let show guest room is.",6
"oh, thought party turns it’s party howard. he's sweetest little man!",5
"see ya phoebe! oh hey, thanks chipping in!",0
chipped in?!,5
"yeah, uh-huh, 100 dollars.",6
