text,solution
"well, kind of... kind lost him.",1
"that's nice. get let's go, come on.",4
closer here?,6
"oh uh, ordinarily would love too, swamped right now.",6
yeah.,6
"um-hmm, five actually.",6
whoa! y'know katie? gotta tell ya i-i-i-i think one much.,5
"chandler, kind idiot take for?",0
idea nightmare been. hard.,1
pretty much.,6
"thanks, kinda problem deal here.",2
"well, i’m going go anyway.",6
especially ross!,0
afraid you’re gonna run out?!,3
know miss too. can't wait see you. love you. bye.,0
no!,3
"y’know, maybe it’s best never got again.",6
i'm sorry.,1
oh god! get back here?!,5
"whoa, i'm sorry. excuse me. cart.",3
think know girl.,6
monica? time it?,6
"umm. umm, i’m-i’m gonna—",6
family,6
"fine, i’ll know taught stuff called fun aunt rachel.",3
"yes, can, much.",0
said what? exactly.,2
i’m sorry!,2
umm?,6
"oh joey, i’m hardly",6
"well, deep-deep-deep down!",6
y'know what?,6
slice baby right off!,2
"ah… hey, roommate yours…is good looking?",0
"no, little girl creeps out.",3
see nipples shirt?,6
hey bobby.,6
keep happening me?,3
i’m going say hi lads. right?,6
really said that?,5
"aw, know kip!",3
"anyway, we’re really excited wedding plans, well guess pretty soon we’ll making big withdrawal monica wedding fund.",0
here’s call sheet tomorrow.,6
uh…we-we…we split up. monica split up. hold me.,1
enhh,6
"well, might try accidentally breaking something valuable hers, say her-",6
"thank you, thanks.",0
that’s great.,0
nobody respects bucket!,3
got me.,6
really?,5
okay now?,2
"hey, time it?",6
grandma’s gonna get line.,0
clean up.,6
smoking?,4
"chandler, easy, easy. go happy place. la la la la la la la.",6
"go going raise question ""us.""",6
"ok, ok, one, two, three.",0
that! let’s talk that.,0
"well, guess i’m going yemen! i’m going yemen! get yemen, stay you?",0
observe dance class.,6
no! joey! u-n-i-sex.,0
i’m sorry. i’m sorry.,1
"ok, um, known long time, and, um, three things know me.",6
come on! joe!,0
they're nice guys.,6
rachel!,3
trying kill me?,3
"hey, ross!!! told don’t!",3
"i-i-i-i-i don’t know, don’t know say.",5
"hey, woman's got ass like carol's! what? thought trying find stuff.",0
"okay, i’ll see room.",6
hall.,6
am.,6
"look, i’m talking right now! you’re—you mean her.",0
know minsk is.,6
yeah.,6
stop going stuff!,3
you?!,1
"yeah, well he’d prefer water colors, y'know, easy access lot charcoal.",6
"oh, hey, man know, doesn’t matter much love ‘em, monogamy cruel rule.",6
well don’t use key?,6
yeah! thank much letting stay here.,6
what?! is?!,5
last candle's burn out.,6
yeah!,0
"yeah, no, i’ll get one girls it.",6
"god, feel guilty ross.",1
i'm gonna go get one job things.,6
"so, i’m sorry don’t think go away together yet.",1
talkin’ about? never left you! you’ve always agent!,5
patient i’m looking broken leg wheelchair.,6
"no, study acting?",6
"come, sit.",6
"okay, that-that’s today.",6
"uh, actually find marion’s views far progressionist.",6
thought could...i'll try get back soon can. i'm sorry.,1
"think uh, question many answers.",6
right! everybody ready go movies?,6
joey!,5
"seriously, good game though. good game. mad about? get apartment back!",5
"right, i'll give this, mr. peanut better dresser.",6
"oh, i’ll get it.",6
"oh uh, hey pheebs. uh y’know what? i’ll-i’ll come back later.",6
test!,2
okay! it! we're gonna get married!,0
"oh, idiot customer put suggestion suggestion box.",3
need?,6
come again?,5
completely stole answer!,3
"right, i’m-i’m english.",1
sure!,0
"okay, i’ve got question. pick one us date, would be?",6
"well, let ask something, kip better roommate me?",1
we’re really…very excited charity event go to.,6
hi.,6
pick number!,6
"look honey, mark fashion okay, like friend share stuff with.",6
hospital.,6
oh-oh professor geller.,6
"guys, rules good! rules help control fun! ohhh!",0
"y’know move together, get gumball machine?",6
"god, he's good.",0
"oh honey, think i’m one too!",5
wow! imagine kids would look like!,0
come more!,3
"not, got bucket.",6
unbelievable!,5
moving out?,6
what?,5
looks like women's purse.,6
"know, knew girl high school that.",6
mean i’d-i’d okay that.,6
sit!,3
"umm, y’know want much, guys get there, really grab on.",0
joey...,6
"okay, emma, stay asleep.",6
yes? yes?! help you?,6
ooh!,0
i-i cannot spend another evening man.,4
still?,5
want money back.,5
"right, ross, squeeze hard.",6
"oh, wow! get going. i-i got date tonight.",0
would like meet him. sounds like stand guy.,6
"uh-huh, high as… worked! king!",5
"i’m even getting married! okay, question science fiction writers!",6
hey!,0
bet! what’s part?,0
"oh, boy scouts could camped there.",6
i'll get it! get that!,0
"um, saw info-mercial, um, swear never-ever bought anything tv before, except mop.",6
sure?,0
may see it?,6
"mean, guy toe thing?",3
no.,6
"really, really need get sleep, honey.",6
well! good night. i’m going upstairs.,6
"god, can’t stop picturing her, can’t, doesn’t matter say, do, ross.",1
"oh! ok, um, ok, um,",2
hey! chandler show yet?,2
hi.,6
dime.,6
you-you must choose mr. bing.,6
well happened dinner?,6
"mon. wish could, i've made plans walk around.",6
"yeah, that’s her.",6
ohh.,6
"yeah, guess could use that. could say love sends moon.",6
last night teaching everybody make napkin.... swans.,1
what?!,5
won't! next cigarette.,3
whoa! kinda liked it.,0
"mean, i-i-i think she’s cute i-i would never thought going her, never!",6
"thought gonna capture and, know, set free country side maybe meet friendly possom wisecracking owl.",1
"oh-oh yeah, you-you came asked could favor, uncle murray came handed check.",6
"right, i'll see morning.",6
"uh, that?",5
"janice’s birthday coming up, want get something speacial. come me.",6
oh god! overslept! supposed set half hour ago! gotta get here!,2
"well yeah, remembered started pep rally was, top pyramid anyway—umm, book about?",6
put camera away!!!,3
"uh no, he’s not. take message?",6
ross! get shot this. (he's carrying issue,5
people?,5
"y'know, hand, hand, head, head, up, pas de bouree, pas de bouree, big turn here, grand sissone, sissone, sissone, slide back, step, step, step, jazz hands!",6
"first all, ass.",6
"okay! right! now, chandler you-you wanna live monica, right?",6
ohhh!!!!,5
oh.,6
okay.,6
isn't!,3
"miracle little bit oil should’ve lasted one day, burned",6
what?,1
"hmm, azzz?",6
"so, rocks.",4
"okay, joey tribbiani invited back apartment, lot girls?",6
hey!,0
"yeah, right. right! keep walkin'! right?",3
don’t touch him!,3
"think gonna do, sex right couch?",4
yeah! wanna come?,0
what?!,5
"yeah! okay, one mushroom cap. umm, one made bologna.",0
"crazy! mean, stupid argument. even wanna see richard again.",1
"well, think perfect.",0
yeah. what-what do?,2
no.,6
"yeah, guess so.",6
"mean, like case young woman, lost clothes, rides naked horse, she’s crying out, ‘where they, they?’",6
"uh, live around here?",6
"oh yeah, really? ross? yeah? okay, well let make little bit easier you.",3
hi ross!,0
"oh, new mom, who-who’s big, fat abandoner!",1
hey!,3
love,6
"hey, him.",6
"oh yeah, gym member. try go four times week, i’ve missed last 1200 times.",6
"oh god, little stevie fisher? how've been?",5
okay.,6
what?,5
let in! i'm supposed regatta gala.,2
hey!,0
"so, going there?",6
"y’know, look familiar. know somewhere?",5
"oh, wonderful.",0
oh that’s amazing.,0
"plus, it'll give something do.",6
know girl told lives poughkeepsie?,6
neither.,6
"oh god, nerve wracking! how-how this?",5
"it’s big deal. hey, y’know, gotta do. right?",6
don’t call us that!,3
oh!,5
warm milk,6
hey!,0
i’m not?,5
four hours? guys four hours?,5
"well, suck! least suck man's game now.",3
"okay, great.",0
"it. now, call beach house.",6
could give message?,3
"honey, go. reservations 8:00.",6
"okay, that’s didn’t want touch right?",5
no-no-no! need something old!,1
"oh absolutely! family generations, every bride worn long happy life.",0
mm! night gar’!,6
oh oh oh! respectfully disagree!!,3
hey!,0
come in.,6
"i’m sorry chandler, y’know sweet guy i, don’t want hurt you.",1
"yeah, that’s drive. make four bucks hour, saved 350 years!",4
lusts flesh.,6
seeing anybody right now?,6
"""it’s almost good there.""",6
"sorry, pheebs.",1
baby gonna uncle joey?,1
mama lisettie's?,6
"and-and honest, i-i still feelings you.",0
"y'know, gonna work late, could look you.",6
"listen, ah, gotta say good bye, and-and gotta say quick ‘cause killing me.",1
ok.,6
"ummmmmmmm, no.",6
"do…is manage uh, create atmosphere support people working me.",6
mommies love me. that's clever.,0
"movie theatre, used come time.",6
"well, unfortunately, get many callbacks",6
okay.,6
"please, promise you’ll tell that.",1
"you’re still moving together, right? ad came today.",6
know. i’m mad too.,3
well gonna finds wasn’t even asked?!,1
talk it’s nothin’.,6
go.,6
"oh, she’s gonna love that!",0
it’s frustrating! doesn’t want breast?!,3
seen naked.,6
okay.,6
"stop yellin'? makin' nervous, can't go i'm nervous.",3
hi!,0
that’s it.,6
oh.... my.... god.,5
"ohh, know one thing!",0
good choice.,3
"oh this, well i’m glad asked.",0
me?,5
happy thoughts! happy thoughts!,3
"right, right, i’m coming over, i’m bringing chinese food.",6
phoebe!,3
"""oh god, love ross! hate ross! love ross! hate ross!""",3
called friend mine.,6
"oh, i’ll go get some.",6
"right, dinner all?",1
even heard chorus!,6
mean don’t rustic italian feast.,6
right everybody! everybody guess what? convinced paul give us test next week!,0
"wow. oh, really flattered, don’t feel way you.",5
sure gonna work!,1
"well, you’re gonna try.",6
"that’s okay, i’m cool here. i’ll catch later, joey.",6
"yeah, fade accent people think you’re, y’know, you’re adjusting life america.",3
"well, things change.",6
mahogany sleigh bed bedside tables flowers time!,0
right where’s turkey!,6
i'm sorry?,5
"that’s right, we-we don’t need you. fact, hey i’m already.",3
"10 blocks and, the, woman walking alone night, would never that.",1
psyched kept chair myself!,0
"okay, you’re fine.",6
oh matter?! matters look handsome.,1
joey!,6
yes indeedy! beautiful view of...,0
"i'm sayin', see one picture ed begley, jr.",4
ross got married again—nooooooo!!!!!!!!!,5
jealous?,5
yes! you’re person checked book?!,5
phoebe!,6
"yeah, like word.",4
can’t believe taking long. doing?,1
"yeah, clamed go town suddenly.",1
ooh! ah! okay!,2
"oh god, guys okay?",5
what? happened window attic?!,5
little. you’re talking.,6
"no! y’know,",6
"oh, well watch second time",6
yeah?,0
"oh did, twenty here.",6
don’t beg you!,2
"okay, i’m gonna break mini-van put neutral.",6
god. think really doesn’t hurt? ‘cause that?,2
"hey-hey-hey-ho-ho, got one.",0
love both.,6
"or, call ambulance.",3
"uh, dana keystone college.",6
here.,6
oh come on! morning’s here! morning’s here! morning here! sunshine here!,0
i'm,6
huh?,6
ask somethin'?,6
also said number one.,6
gonna worth it.,6
know work!,6
"laugh, play.",0
true miss?,6
"wow, ah, really like space stuff, huh?",5
"yeah, well, important day. wanna look nice. um, uh dr. franzblau by?",6
"mean,",6
"oh, thank you. hey, hey. rachel!!!!",0
"oh, wish. no, know trying ross's hug roll thing.",0
guy left this.,6
it’s fair ross got first!,3
let go!,3
"oh, saying choose convenience health?!",4
what?!,5
"it’s healthy expression female sexuality, way, never understand.",3
can't believe thinks i'm cowboy.,0
morning!,0
"okay, let's go!",0
huh?,6
": ‘cause you’re little princess! ""daddy, buy pizza. daddy, buy candy factory. daddy, make cast",4
thanks.,0
i’m sorry.,1
hey! it’s starting snow.,1
huh?,3
what?,5
things going paul?,6
who's sleeping with?,6
children coming world building negative fighting noises first thing hearing.,3
"umm, you’re gonna stay long need you?",6
please!,1
he’s right now.,6
oh god monica!,5
"hello, jennifer?",6
"look, feel really bad freaked before, called father asked meet tell him.",1
oh no!you guys supposed get divorced 7 years!,5
go! go! go! go! go! go! go! go! go! go!,2
"oh god, it?!",5
it?,6
"monica, also true",6
no!,0
i'm sure would mean lot him.,6
hi.,6
here!,3
fine! want something drink?,3
wanna take one?,6
"fair enough, go get ready!",6
"oh well, harm, foul.",6
"oh, needed time grieve.",6
oh! yay! look! there’s piece doesn’t floor it!,0
hey!,0
tell anything?,6
"okay, i’m gonna take spit bubble as, ""yeah, do!""",6
oh.,6
"uh-oh, bruiser becker canvas going favourite area.",2
joey! didn’t even know her!,5
"hey uh, don’t mean presumptuous two tickets ballroom dancing finals tomorrow night want go?",2
oh god! look this!,5
way!,3
hm-mm,6
really?,5
"know, junior miss started. oh, sleep",6
"okay, believe attracted me?",6
"wow, oh, looks like ross breaking her.",5
stop bus! wait! wait! wait!,2
"no-no-no, no!",2
"oh god, remember now! playing chess!",5
"oh great! hey-hey joey, want check pictures mona ice skating?",0
"well hey, resumes ya?",5
"ooh, take northern route there's man illinois beard bees.",6
okay. borrow 94 dollars?,6
what? he’s gonna dressed baby! oh hi mrs. green!,5
hi.,6
love me!,0
yes! shame man.,0
yeah! that’s i’m sleeping side.,1
"yeah, forget ones.",6
oh... that's bad. bye bye.,1
"hey, way, i'm shot man.",3
don’t want move,1
"no, don’t think so.",6
"well ross, careful now. don’t want get reputation y’know professor mcnailshisstudents.",0
happy gave job?,6
huh?,6
chris says they’re closing bar.,1
"oh, right! completely forgot that.",6
"right, go!",0
what’s scrud?,6
pizza box.,6
go it.,6
yeah?,5
"umm, know other’s hometowns?",6
"listen also we’re uh, we’re watching game saturday night, people want come over.",6
there’s kid class said he’s love me.,1
nothing.,6
"oh, no-no-no, see, that-that clock’s little fast, uh, 17 minutes.",6
yeah!,6
"uh yeah, where-where’s guy decides who’s pictures go wall?",6
yeah?,6
"says ""captain ross"" side ""i hate monica"" bottom.",6
"noo!! no! thought, actually thought wanted sex you?!",3
made pancakes?,5
"what’s matter, need dentist? i’ve got good one.",6
any... thoughts here?,6
"joey, don’t put lost found?",6
chef!,0
don’t think i’d go her?,6
"look, idiot drew face mean fun!",6
wanted see professor geller?,0
totally understand.,6
"yeah,",6
too.,6
yeah?,6
really stupid.,3
good morning.,6
us.,6
"yeah, you’re funny.",0
"strong, confident woman.",6
come is?,1
no.,6
"stating obvious, thank you. it’s weird it.",0
"okay, so-so route take northern route southern route?",6
"uh, so, say again?",6
"no, you, can’t fit thing. that’s deep enough.",6
"don’t know. can’t tell, ever went back quickly.",6
them!!,3
"well, ripped paper court reporter’s machine!!",3
goes first can!,0
"he- he- got in, he- got san diego.",0
"that's, that's great!",0
ya?,6
come on.,6
"oh, come on! don’t care! come on! whose it?",0
"no, best.",6
"oh, come on! he's glad came, want go anywhere, balls flying place!",6
"right, ladies gentlemen, let’s poke.",6
"come man, you-you got give second chance!",1
cute! get cute?,0
he’s alive! he’s a-live!!!,0
come on.,6
nah. kept busy.,6
okay?,6
that’s sweet. i’m gonna get coffee.,6
yeah! ask brought friends souvenirs!,0
"oh well that’s thought first husband, i’m lucky kid gets spend weekend father twins little ms. new boobs.",4
no.,6
"actually, guys mind staying while?",6
"no, don't.",6
"no, entertainment unit, mail cubby built right in. it’s one day job, max.",6
oh hey! audition?,0
"okay, forward. forward—stop! okay, back—stop! okay, forward—stop! stop! stop!",6
"oh, found him. paolo's cat.",6
"okay, i’m running places touch him!",3
"well, bright side, see paleontologists shirts off.",6
sweetie that’s it.,0
"oh yes, well there’s coffee too. rachel carry two things once!",0
saying… probably first three kids time i’m 35 gives five years.,6
"mean, thanksgiving turkey like-like fourth july apple pie!",1
frannie one found,6
"perhaps. i’m curious, point girlish screams would begun",6
really? sure?,5
kidding me?!,3
could left copy room?,6
"good. good. don’t want stay, obviously you’re welcome—how much homework have?",6
"oh, everything went great.",0
really?,5
"umm, think give umm, one chance can, change mind.",2
let’s talk little bit duties.,6
"hey estelle, listen",6
"nice meet you, chandler bing",6
"ross, umm, go bonnie?",6
hell happened beach?!,5
"ross, get this?!",5
"oh, okay. take place?",6
"okay. well, gotta go guys. i’ll see later.",6
"don’t know, i’m still pretty tired afternoon.",6
"no-no ah, everything's okay. everybody's healthy there's 30 fingers 30 toes.",0
based fact mr. geller intravenous drug user.,6
is! is!,5
"okay, whatever.",0
say someone the—that looks like subway.,6
i'm thinking you. what?,6
rachel?,6
"oh, hate story.",1
oh that’s nickname trying out.,6
thank much coming back over.,0
"oh mon, listen ask!",5
"okay honey, finish later we’re gonna late. gotta go.",6
there’s one thing missing.,1
"fraid so. brown hair, green eyes...",6
okay. let's again.,6
hey!,0
sheet?,6
"knows, won’t tell me.",1
"umm, people eat stuff one another.",6
"know, kinda ran last night.",2
"yes, really doesn’t mean anything, know i’m ready",6
honey swear! wasn’t looking her!,2
phoebe found monica chandler.,6
party tonight??,5
kinda like big face without skin.,6
thank you.,6
joey... pepponi?,6
oh i’m sorry man! anything do?,1
wanted big wheel.,6
hi!,0
"i’m gonna throw out, it’s probably bunch shampoo and...",6
"well, joshua’s coming tomorrow since don’t guts ask out, i’m going sell coat put note pocket.",6
yes! i've-i've never seen roll like life!,0
"hold it, hold it.",6
hey!,6
do?,6
um-hmm. oh wait! bonnie.,5
"yeah well next thing know, he’ll telling high heels good posture!",4
well..,6
"right remember, something big long going difficult manuver, fortunately lot experience area.",6
uh-huh.,6
nooo! nooooo! lent monica's earrings?! i'm allowed borrow stuff!,3
damn! can’t believe took list.,3
oh!,5
"hey, buddy, what's up!",0
"huh, 17 minutes?",6
hey-hey-hey! that?,5
"well, know, take course. otherwise, let it.",6
got married again.,6
"yeah, i'll make schedule make sure stick it.",6
"what're saying here? shave again, pick wine, what?",5
"say person, bet can’t roll quarter forehead chin without leaving face.",6
"yeah, know, know, know does.",2
"man, think gonna make it!",5
"anyway, ran ross chandler downstairs, think go celebrate.",0
"okay, look like garbage you?",3
"hey! oh, leave. i-i-i-i didn’t think coming.",5
"was, would stop hanging her?",6
"yeah, talked phone, i’m lady got stuck racecar bed.",6
not!,3
"oh-ho! here! can’t eat ‘em bed, remember? crumbies!",0
"plus, was, probably mostly fault, anyway.",1
taste good.,0
"right look, going go now, okay, make surprise visits.",6
selling cookies case.,0
"know... gonna really, really hard get over.",1
got sleep last night!,3
"know probably don’t want go me, y’know make many jokes i’ve never serious relationship guess i’m technically ""doctor…""",1
yeah don’t need——what this?,5
"i'm hoping bob show up, seek comfort open arms wry stranger next table.",6
maybe.,6
mean they're friends nothing more?,6
"i'm sorry, i'm sorry, right. come on, it, it, go, come on!!!",3
...i d'know.,6
know ross close.,5
"joey come—i can’t believe—i bring see bapstein-king comet, one nature’s spectacular phenomenon, care bugs stuck tar and-and woman!",3
"just, luckiest baby whole world.",0
"it-it's probably temporary. we're hoping get money soon, could uh, hang out.",6
got job river boat?,6
...like a...,6
"great! right, i’ll call later.",0
dude!,0
"okay look, don't...don't mad okay?",2
love coat!,0
"well, yes! give five minutes, find someone cover shift.",0
"so, um, bring truck?",6
"ok, need, um sage branches sacramental wine.",6
guess what?,6
"nobody wants it? right, i’ll myself.",4
"good, simmons gave wedgie.",6
think you’ve made nice home last nine months doesn’t want leave.,6
": yeah, could dance real good her, she’s size me.",6
don’t care! wanna meet guy who's best sex ever had!,0
"joey, can’t stand thought baby mad me.",1
that’s easy! think a-as jar pickles won’t open.,6
okay understand. wouldn’t want proved wrong either.,6
get here.,3
"phoebe, said urgent!",3
"know, amazing! mean, totally nailed it, beautiful.",0
"what?! no, can’t, can’t leave them! we’re baby-sitting!",3
"yeah, too.",6
wow! people knew.,5
boyfriend?,5
what’s matter?,6
i’m not.,3
cantaloupe juice.,0
would!,3
"wow, that’s great.",0
oh god.,5
likes women?,6
"phoebe, got joey drums annoy rachel, wanna live anymore?",5
bone pick you.,3
"write specials specials board, and, uh... i, uh...",6
"call crazy, think likes too.",6
ask something?,6
hey where-where pictures creepy pretzel vendor took us together?,6
"okay, what’s up?",6
"well she, wouldn’t that, she’s with, she’s me.",1
relax. nine centimeters. baby's zero station.,6
"wait minute, open hand; let take look.",6
"alright, you’re gonna put feet up, don’t sit the-",4
like drums!,0
sit down.,6
"should, ask rachel help.",6
"hey pal, joey tribbiani?",6
"honey, wait. once. mean anything me.",1
happen?,6
"no, game is.",6
oh right girl's phone number.,6
wow! spinning sounds like fun.,0
no! won’t leave you!,2
could've peach.,6
it’s hard!,1
no!,3
know do.,6
really?!,5
not… she’s gay. oh god.,3
"yet, we’re still poking him.",4
definitely!,0
"whoa-whoa, it?",5
think nipples big mouth?,6
sit dr. geller.,6
"okay, listen really hurts. let’s go.",3
"got grant. three years, expenses paid.",0
"oh here, think us. yeah.",6
saw janice.,6
"right, you’re telling eat entire turkey one sitting?",6
"mean this-this clearly very, important you, us!",0
"wow, i’m never gonna feeling again, i?",1
yeah. we-we sex fell asleep.,6
i'll go there.,3
left you?,5
yeah.,6
"ohh, man! chicago, sooo lucky!",0
isn’t architect now?,6
"yeah, that.",6
"yeah will! and, kiddin’ me?!",3
right.,6
"what, doesn’t like josh?",5
can’t believe it! still hasn’t called.,3
good. really start wearing hats!,6
oh god! good!,0
"hey joey, come taste this.",6
what?!,5
yet! yet! yet! yet! yet! yet! yet! yet!,2
you’re right.,6
slept somebody three hours thought broke up. mean bullets left guns slower!,4
"well, fine.",3
"well i, know. why?",6
bastard!,3
"okay, that's it. cannot make decision!",3
"course, did.",0
wow! skates!,0
"hey, kicky. what're doing?",6
"okay. yeah. listen would uh, would like dinner tonight?",6
"uhh yeah. yeah, it’s right, right there. right there, yeah. ask why?",6
she’ll drive us totally crazy.,4
"richard's living room, drinking wine.",0
"uh-huh. yeah, i-i knack impressions.",6
ya doin’?,6
"well, so, umm, anyway umm, i’ve been, i’ve looking father, umm, heard him, seen him?",6
where’d get too? lost opened presents.,6
"well, magician open beer cheeks, right.",6
"yeah, ended spending day together great time!",0
"going learn ride bike i’m sorry, i’m gonna take back.",3
"i’m sorry. please, stop freaking out.",2
"well, conversation.",6
get--what those--those patches!,6
yeah?,6
"that's great. uh, i'm really expecting lot calls.",6
isn’t great?,0
"maybe bob, maybe mouse.",6
"look, went different high schools...",6
okay?,6
"um, coffee go, please.",6
"it’s good thing didn’t it, sounds like would’ve expensive wedding. okay, good night",6
"oh right, you’re capable change.",3
"well, loong.",1
"not. uh, rach, don’t move me?",6
well yeah,6
i’m getting again!,3
yeah?,5
"hey, smooth.",6
they'll see talking that's--i'm hit!,0
"oh! ohhhhh! oh! phoebe, come here. aw, new bed. gotta feel bad boy.",0
told me.,5
hey!,0
"yeah, thought but, said casting people problems me.",0
"oh, oh, oh, sorry.",2
"hey, how, that?",5
"well, movie great, dinner great, there’s nothing like cool, crisp new york evening.",6
"sure, love part!",0
like what?,5
"oh, want people know that?",0
could birds.,6
hello.,6
"okay, goodbye...",4
that’s weird!,4
don’t accept rule.,3
"yeah, damage pretty mostly contained bedrooms.",1
"who, josh?",5
didn’t see that!,5
"no, honey, they're not, worry, going find them, do, you, ok?",6
believe that?!,5
"yeah, listen...",6
hello ross. love you’ve done space.,0
would make good cowboy.,0
"okay that’s, know is?",6
fine!,3
hello.,6
ooooh! freeze out.,0
here? why? surprised see me? ross brought me. like that?!,3
i'm gonna tell spent wedding... forty thousand dollars lot money!,5
eligible looters?,3
"phoebe, we’re getting",6
got it?,6
"so, um, living?",6
"honey, honey, people looking.",1
consider casey.,6
oh! something smells good monica’s station! oh god! absolutely amazing! you’ve never made before?,5
"me, joey!",0
"ring dammit, ring!",3
exactly! past!,3
": oh yeah, course don’t!",3
there's rachel!,3
"yeah-no, stop apologizing, it’s okay.",6
oh i’m sorry! need break?,5
late husband gave lighter. i'm kidding.,1
"y'know, feel like i've lost her.. ba-!",0
"oh god… oh, he’s right now?",5
(noticing kid picked copy,6
right fine! looks like much fun.,6
"oh god, oh god, it’s sowed though.",2
"know. know. know. know, try make might wreck it.",6
"dad, please don’t pick teeth here!",4
done!,0
"oh, come on!",0
"know, mean i'm sure...",6
go.,6
"hey ross, great could go two straight hours without dropping it?!",0
gave big speech?!,5
"it’s-it’s, they’re-they’re wearing milan, part job wear clothes, see people respond, report back superiors",6
y'haven't. burning tomatoes.,6
"ohh, they’re",0
"ross’s new girlfriend, bonnie, shows rachel convinced save head.",6
it’s 6:00.,6
know! found street.,0
would great!,0
"uh, de-clawing cats.",3
"hey, hey, look. look ross, ben drew picture you! huh? you're-you're cowboy!",0
it’s you. yours.,6
"still doin’ here?! told you, lobster ravioli!",3
hey! estelle lined bunch auditions tomorrow i’ll health insurance back time.,0
terry already hired girl there.,1
"well, don’t know what’s boxes here, know six seven",6
serious?,5
neat idea. clothes match. i'm gonna this.,0
"yes, that’s good. uh, big part job cultivating personal relationships, especially designers.",6
"uh sorry, wrong number.",2
"okay guys microphones too, mean",6
"oh... mike's sister invited party tonight, he's gonna there.",3
y’know greg?,3
"uh, thinking might want pick one babies myself, might want get one",6
what?,6
"cause ever get pregnant stuff, bums out.",1
"charla, 278. sorry, dear, still good.",6
"okay, get ready owe me!",0
know.,6
allow porn home like vacation him.,0
"yeah, definitely route 27.",6
oh god!!,5
hey! don’t hang me! i’ll marry right now! power!,3
too.,6
come on!,3
phoebe! rachel! it’s monica! wonder could possibly need short notice! oh.,0
for?,6
"one thing gotta know, never forget you.",1
guys totally right!,0
what?!,5
"uh-huh, too. ross, maybe specified i'd needing grown doctor.",0
hell?s matter you?,4
"""baddest man whole damn town.""",6
kidding?,5
light still out?,6
"oh, wish something make feel better.",1
"right, i’ve heard enough. i’ve made decision.",6
"about, you’re moving!!",0
think you’ve got concussion.,2
"hey joey. hi. hey, buddy.",6
making way?,6
thank you.,6
"how, fault?",5
"ok listen, go pool reserve chairs, i'll get magazines lotion.",6
bring one woman baby i’m going sue you!,3
"no, they’re-they’re true.",6
"knowing i'll never hold arms again, touch skin, feel lips, knowing i'll never make love you?",1
tell you?,5
"well depressing, think bought soft pretzel one kids",1
hope nice flight.,6
double it!,0
"it’s france…in europe…western europe. y’know umm, years ago actually backpacking across western europe.",6
"it’s right honey, takes babies get it, don’t worry. it’ll happen.",6
"right, rock on.",0
"no, actually thought when, going out.",6
can’t wear that! i’m wearing famous tux! james bond’s tux!,3
"mean, that’s got come handy",6
"ohh, welcome adult relationship!",0
where?!,5
"actually topic mind! i’m, i’m kinda going dry spell, sex wise.",3
"oh no, i’m sorry, look lot different last time i-i saw you.",5
"alright, i'm gonna go pick things trip.",6
"yeah, maybe.",6
"landlord ever asks, i’m 87 year old woman, who’s afraid vcr.",6
"that's great. listen, great though got play ben's dad?",6
"awkward, really nervous.",6
would give kid wanted ticket play with?,6
i'll even let ring bell.,6
"nimitz, sold 2,000 boxes.",3
"look me, it’s nothin’.",3
cat.,6
ask something? ever guy crush you?,6
fine! tell roger really looking forward this!,3
"oh no, no-no-no-no! want know!",2
eight whole days.,6
"okay, hold crawler.",6
"oh, throw diaper genie?",1
"yes, know you’d say asked you, i’m sorry; great would look walking aisle donna carin.",6
neither.,6
"thought would bring you, y’know, bed.",6
"broke up, first thing does!",3
hey.,6
"so-so anyone has-has better suggestion, let's hear it!",3
mean?,6
eh-wh—excuse me?,5
"oh, yeah. dream.",6
awesome!,0
that’s i’m askin’,6
liked it? really liked it?,5
hello?,6
"okay, last time.",6
"no, believe me.",3
"ross, no!",3
"hey listen umm, would like get together?",6
can’t figure make monica.,6
intrigued?,5
made cards!!,1
won’t.,6
know happened?,3
"yeah, mean sick night.",6
hands.,6
"yeah, come on, guys!",0
wait! forgot legs!,5
the?,5
hey! happened you? didn’t come up?,5
gentle person.,6
"uh, okay, buzz ross i.",6
"oh, sorry.",6
"playing gin? y'know couple, could play game naked.",0
great job team!,0
uhh….,6
"cost four bucks. uh listen, called see chick duck doing?",6
theoretically could download thoughts memories computer...,6
yeah.,6
"okay, that’s enough honey!",6
"hey, thought cheered up.",6
no-no that’s man’s shirt.,6
can’t believe naked hooker there!,5
"hi, heldi morgan chase museum.",6
gimme bottle. gimme towel.,3
no.,6
would feel taking assistant tag? i’ll pay.,6
sure.,6
what?,6
fake kind!,3
"y'know, someplace nice.",6
"i’m doctor cliff, mathematician.",6
okay then!,0
"okay, here’s go live shot times square, nice work everyone that’s wrap!",0
oh yes! thank much! oh that’s-that’s actually french drink it.,0
"well, we’re trying find someone perform wedding they’re either boring annoying y’know, can’t stop staring ladies.",6
"know. yeah, name pat.",6
phoebe!,5
serious?!,5
"oh did, still lamps.",6
"hi, i’m joshua, i’m pick rachel.",6
"pheebs, you?",6
"uh, uh.",6
done.,0
"okay, can’t way kill time ‘til meet someone better!",3
"now, that's trash. young lady, can't… hey! stop young lady, donated trash!",3
hot.,6
"okay, i'm getting this!",3
"oh, yeah. yeah. let dangle.",6
these? look same?,6
called said gonna working late!,3
say?,5
"whoa, store open tomorrow!",5
